county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Dearborn,0040 SPARTA 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,15,12,3
Dearborn,0040 SPARTA 1,Governor,,1,,Write-In,0,0,0
Dearborn,0040 SPARTA 1,Attorney General,,1,REP,Todd ROKITA,182,147,35
Dearborn,0040 SPARTA 1,Attorney General,,1,DEM,Destiny WELLS,52,35,17
Dearborn,0040 SPARTA 1,U.S. House,9,1,REP,Erin HOUCHIN,175,140,35
Dearborn,0040 SPARTA 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,50,35,15
Dearborn,0040 SPARTA 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,11,10,1
Dearborn,0040 SPARTA 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0040 SPARTA 1,State House,68,1,REP,Garret R. BASCOM,183,147,36
Dearborn,0040 SPARTA 1,State House,68,1,DEM,Lisa BARKER,55,39,16
Dearborn,0040 SPARTA 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,210,170,40
Dearborn,0040 SPARTA 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,212,173,39
Dearborn,0040 SPARTA 1,County Treasurer,,1,REP,Hayley M. HATFIELD,212,173,39
Dearborn,0040 SPARTA 1,County Coroner,,1,REP,Cameron McCREARY,212,173,39
Dearborn,0040 SPARTA 1,County Surveyor,,1,REP,Dennis KRAUS JR,213,172,41
Dearborn,0040 SPARTA 1,County Commissioner,1,1,REP,Jim THATCHER,210,169,41
Dearborn,0040 SPARTA 1,County Commissioner,2,1,REP,Duane BISCHOFF,210,169,41
Dearborn,0040 SPARTA 1,County Council,,3,,Mark G. DOLE,152,119,33
Dearborn,0040 SPARTA 1,County Council,,3,,Tim DOLL,156,124,32
Dearborn,0040 SPARTA 1,County Council,,3,,Glenn D. WRIGHT,167,131,36
Dearborn,0040 SPARTA 1,County Council,,3,,Hunter COLLINS,50,39,11
Dearborn,0040 SPARTA 1,County Council,,3,,Dawn VICTOR,52,40,12
Dearborn,0040 SPARTA 1,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,198,162,36
Dearborn,0040 SPARTA 1,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,186,151,35
Dearborn,0040 SPARTA 1,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,169,139,30
Dearborn,0040 SPARTA 1,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,205,168,37
Dearborn,0040 SPARTA 1,IN Supreme Court-Rush,,,,Yes,163,134,29
Dearborn,0040 SPARTA 1,IN Supreme Court-Rush,,,,No,50,37,13
Dearborn,0040 SPARTA 1,IN Supreme Court-Massa,,,,Yes,163,133,30
Dearborn,0040 SPARTA 1,IN Supreme Court-Massa,,,,No,45,33,12
Dearborn,0040 SPARTA 1,IN Supreme Court-Molter,,,,Yes,164,133,31
Dearborn,0040 SPARTA 1,IN Supreme Court-Molter,,,,No,45,34,11
Dearborn,0040 SPARTA 1,Court of Appeals Dist 1-Foley,,,,Yes,169,140,29
Dearborn,0040 SPARTA 1,Court of Appeals Dist 1-Foley,,,,No,37,25,12
Dearborn,0040 SPARTA 1,Court of Appeals Dist 4-Pyle III,,,,Yes,163,134,29
Dearborn,0040 SPARTA 1,Court of Appeals Dist 4-Pyle III,,,,No,45,32,13
Dearborn,0041 SPARTA 2,Registered Voters,,,,,1105,,
Dearborn,0041 SPARTA 2,Ballots Cast,,,,,734,464,270
Dearborn,0041 SPARTA 2,Public Question-Const Amendment,,,,Yes,403,266,137
Dearborn,0041 SPARTA 2,Public Question-Const Amendment,,,,No,283,179,104
Dearborn,0041 SPARTA 2,Straight Party,,,REP,Republican,410,262,148
Dearborn,0041 SPARTA 2,Straight Party,,,DEM,Democratic,69,34,35
Dearborn,0041 SPARTA 2,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0041 SPARTA 2,Straight Party,,,WTP,We The People,1,0,1
Dearborn,0041 SPARTA 2,President,,1,REP,Donald J. TRUMP / JD VANCE,590,383,207
Dearborn,0041 SPARTA 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,118,62,56
Dearborn,0041 SPARTA 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,7,7,0
Dearborn,0041 SPARTA 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,3,4
Dearborn,0041 SPARTA 2,President,,1,,Write-In,2,1,1
Dearborn,0041 SPARTA 2,U.S. Senate,,1,REP,Jim BANKS,581,379,202
Dearborn,0041 SPARTA 2,U.S. Senate,,1,DEM,Valerie McCRAY,121,63,58
Dearborn,0041 SPARTA 2,U.S. Senate,,1,LBT,Andrew HORNING,14,9,5
Dearborn,0041 SPARTA 2,U.S. Senate,,1,,Write-In,1,1,0
Dearborn,0041 SPARTA 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,563,370,193
Dearborn,0041 SPARTA 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,130,70,60
Dearborn,0041 SPARTA 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,25,15,10
Dearborn,0041 SPARTA 2,Governor,,1,,Write-In,0,0,0
Dearborn,0041 SPARTA 2,Attorney General,,1,REP,Todd ROKITA,587,379,208
Dearborn,0041 SPARTA 2,Attorney General,,1,DEM,Destiny WELLS,131,74,57
Dearborn,0041 SPARTA 2,U.S. House,9,1,REP,Erin HOUCHIN,581,375,206
Dearborn,0041 SPARTA 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,121,66,55
Dearborn,0041 SPARTA 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,18,15,3
Dearborn,0041 SPARTA 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0041 SPARTA 2,State House,68,1,REP,Garret R. BASCOM,588,382,206
Dearborn,0041 SPARTA 2,State House,68,1,DEM,Lisa BARKER,132,75,57
Dearborn,0041 SPARTA 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,664,432,232
Dearborn,0041 SPARTA 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,664,433,231
Dearborn,0041 SPARTA 2,County Treasurer,,1,REP,Hayley M. HATFIELD,666,435,231
Dearborn,0041 SPARTA 2,County Coroner,,1,REP,Cameron McCREARY,665,434,231
Dearborn,0041 SPARTA 2,County Surveyor,,1,REP,Dennis KRAUS JR,671,435,236
Dearborn,0041 SPARTA 2,County Commissioner,1,1,REP,Jim THATCHER,662,434,228
Dearborn,0041 SPARTA 2,County Commissioner,2,1,REP,Duane BISCHOFF,667,436,231
Dearborn,0041 SPARTA 2,County Council,,3,,Mark G. DOLE,495,333,162
Dearborn,0041 SPARTA 2,County Council,,3,,Tim DOLL,490,323,167
Dearborn,0041 SPARTA 2,County Council,,3,,Glenn D. WRIGHT,551,364,187
Dearborn,0041 SPARTA 2,County Council,,3,,Hunter COLLINS,132,75,57
Dearborn,0041 SPARTA 2,County Council,,3,,Dawn VICTOR,131,75,56
Dearborn,0041 SPARTA 2,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,587,387,200
Dearborn,0041 SPARTA 2,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,540,350,190
Dearborn,0041 SPARTA 2,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,480,325,155
Dearborn,0041 SPARTA 2,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,574,380,194
Dearborn,0041 SPARTA 2,IN Supreme Court-Rush,,,,Yes,445,298,147
Dearborn,0041 SPARTA 2,IN Supreme Court-Rush,,,,No,152,94,58
Dearborn,0041 SPARTA 2,IN Supreme Court-Massa,,,,Yes,463,314,149
Dearborn,0041 SPARTA 2,IN Supreme Court-Massa,,,,No,119,68,51
Dearborn,0041 SPARTA 2,IN Supreme Court-Molter,,,,Yes,465,313,152
Dearborn,0041 SPARTA 2,IN Supreme Court-Molter,,,,No,122,71,51
Dearborn,0041 SPARTA 2,Court of Appeals Dist 1-Foley,,,,Yes,470,317,153
Dearborn,0041 SPARTA 2,Court of Appeals Dist 1-Foley,,,,No,110,63,47
Dearborn,0041 SPARTA 2,Court of Appeals Dist 4-Pyle III,,,,Yes,440,290,150
Dearborn,0041 SPARTA 2,Court of Appeals Dist 4-Pyle III,,,,No,139,88,51
Dearborn,0042 SPARTA 3,Registered Voters,,,,,623,,
Dearborn,0042 SPARTA 3,Ballots Cast,,,,,408,286,122
Dearborn,0042 SPARTA 3,Public Question-Const Amendment,,,,Yes,192,145,47
Dearborn,0042 SPARTA 3,Public Question-Const Amendment,,,,No,186,127,59
Dearborn,0042 SPARTA 3,Straight Party,,,REP,Republican,228,166,62
Dearborn,0042 SPARTA 3,Straight Party,,,DEM,Democratic,30,15,15
Dearborn,0042 SPARTA 3,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0042 SPARTA 3,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0042 SPARTA 3,President,,1,REP,Donald J. TRUMP / JD VANCE,344,249,95
Dearborn,0042 SPARTA 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,53,30,23
Dearborn,0042 SPARTA 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0
Dearborn,0042 SPARTA 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,3,3
Dearborn,0042 SPARTA 3,President,,1,,Write-In,3,2,1
Dearborn,0042 SPARTA 3,U.S. Senate,,1,REP,Jim BANKS,337,247,90
Dearborn,0042 SPARTA 3,U.S. Senate,,1,DEM,Valerie McCRAY,54,30,24
Dearborn,0042 SPARTA 3,U.S. Senate,,1,LBT,Andrew HORNING,9,5,4
Dearborn,0042 SPARTA 3,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0042 SPARTA 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,317,229,88
Dearborn,0042 SPARTA 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,65,38,27
Dearborn,0042 SPARTA 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,19,14,5
Dearborn,0042 SPARTA 3,Governor,,1,,Write-In,1,1,0
Dearborn,0042 SPARTA 3,Attorney General,,1,REP,Todd ROKITA,342,250,92
Dearborn,0042 SPARTA 3,Attorney General,,1,DEM,Destiny WELLS,60,34,26
Dearborn,0042 SPARTA 3,U.S. House,9,1,REP,Erin HOUCHIN,332,243,89
Dearborn,0042 SPARTA 3,U.S. House,9,1,DEM,Timothy (Tim) PECK,56,31,25
Dearborn,0042 SPARTA 3,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,12,7,5
Dearborn,0042 SPARTA 3,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0042 SPARTA 3,State House,68,1,REP,Garret R. BASCOM,344,249,95
Dearborn,0042 SPARTA 3,State House,68,1,DEM,Lisa BARKER,56,32,24
Dearborn,0042 SPARTA 3,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,369,262,107
Dearborn,0042 SPARTA 3,Circuit Court Clerk,,1,REP,Wendy BEATTY,372,266,106
Dearborn,0042 SPARTA 3,County Treasurer,,1,REP,Hayley M. HATFIELD,372,265,107
Dearborn,0042 SPARTA 3,County Coroner,,1,REP,Cameron McCREARY,371,267,104
Dearborn,0042 SPARTA 3,County Surveyor,,1,REP,Dennis KRAUS JR,365,260,105
Dearborn,0042 SPARTA 3,County Commissioner,1,1,REP,Jim THATCHER,365,261,104
Dearborn,0042 SPARTA 3,County Commissioner,2,1,REP,Duane BISCHOFF,372,268,104
Dearborn,0042 SPARTA 3,County Council,,3,,Mark G. DOLE,292,221,71
Dearborn,0042 SPARTA 3,County Council,,3,,Tim DOLL,287,216,71
Dearborn,0042 SPARTA 3,County Council,,3,,Glenn D. WRIGHT,313,229,84
Dearborn,0042 SPARTA 3,County Council,,3,,Hunter COLLINS,63,39,24
Dearborn,0042 SPARTA 3,County Council,,3,,Dawn VICTOR,59,37,22
Dearborn,0042 SPARTA 3,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,290,211,79
Dearborn,0042 SPARTA 3,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,255,182,73
Dearborn,0042 SPARTA 3,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,312,226,86
Dearborn,0042 SPARTA 3,IN Supreme Court-Rush,,,,Yes,259,194,65
Dearborn,0042 SPARTA 3,IN Supreme Court-Rush,,,,No,71,50,21
Dearborn,0042 SPARTA 3,IN Supreme Court-Massa,,,,Yes,261,197,64
Dearborn,0042 SPARTA 3,IN Supreme Court-Massa,,,,No,69,49,20
Dearborn,0042 SPARTA 3,IN Supreme Court-Molter,,,,Yes,269,205,64
Dearborn,0042 SPARTA 3,IN Supreme Court-Molter,,,,No,59,40,19
Dearborn,0042 SPARTA 3,Court of Appeals Dist 1-Foley,,,,Yes,268,201,67
Dearborn,0042 SPARTA 3,Court of Appeals Dist 1-Foley,,,,No,61,42,19
Dearborn,0042 SPARTA 3,Court of Appeals Dist 4-Pyle III,,,,Yes,261,195,66
Dearborn,0042 SPARTA 3,Court of Appeals Dist 4-Pyle III,,,,No,69,49,20
Dearborn,0043 WASHINGTON 1,Registered Voters,,,,,1150,,
Dearborn,0043 WASHINGTON 1,Ballots Cast,,,,,771,434,337
Dearborn,0043 WASHINGTON 1,Public Question-Const Amendment,,,,Yes,368,219,149
Dearborn,0043 WASHINGTON 1,Public Question-Const Amendment,,,,No,348,186,162
Dearborn,0043 WASHINGTON 1,Straight Party,,,REP,Republican,409,235,174
Dearborn,0043 WASHINGTON 1,Straight Party,,,DEM,Democratic,104,48,56
Dearborn,0043 WASHINGTON 1,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0043 WASHINGTON 1,Straight Party,,,WTP,We The People,2,2,0
Dearborn,0043 WASHINGTON 1,President,,1,REP,Donald J. TRUMP / JD VANCE,577,329,248
Dearborn,0043 WASHINGTON 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,176,90,86
Dearborn,0043 WASHINGTON 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,6,5,1
Dearborn,0043 WASHINGTON 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,7,0
Dearborn,0043 WASHINGTON 1,President,,1,,Write-In,4,2,2
Dearborn,0043 WASHINGTON 1,U.S. Senate,,1,REP,Jim BANKS,565,320,245
Dearborn,0043 WASHINGTON 1,U.S. Senate,,1,DEM,Valerie McCRAY,180,96,84
Dearborn,0043 WASHINGTON 1,U.S. Senate,,1,LBT,Andrew HORNING,18,12,6
Dearborn,0043 WASHINGTON 1,U.S. Senate,,1,,Write-In,1,1,0
Dearborn,0043 WASHINGTON 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,553,313,240
Dearborn,0043 WASHINGTON 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,185,97,88
Dearborn,0043 WASHINGTON 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,27,20,7
Dearborn,0043 WASHINGTON 1,Governor,,1,,Write-In,0,0,0
Dearborn,0043 WASHINGTON 1,Attorney General,,1,REP,Todd ROKITA,578,330,248
Dearborn,0043 WASHINGTON 1,Attorney General,,1,DEM,Destiny WELLS,185,98,87
Dearborn,0043 WASHINGTON 1,U.S. House,9,1,REP,Erin HOUCHIN,573,327,246
Dearborn,0043 WASHINGTON 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,168,88,80
Dearborn,0043 WASHINGTON 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,25,16,9
Dearborn,0043 WASHINGTON 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0043 WASHINGTON 1,State House,68,1,REP,Garret R. BASCOM,580,336,244
Dearborn,0043 WASHINGTON 1,State House,68,1,DEM,Lisa BARKER,183,92,91
Dearborn,0043 WASHINGTON 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,683,395,288
Dearborn,0043 WASHINGTON 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,674,390,284
Dearborn,0043 WASHINGTON 1,County Treasurer,,1,REP,Hayley M. HATFIELD,672,388,284
Dearborn,0043 WASHINGTON 1,County Coroner,,1,REP,Cameron McCREARY,678,391,287
Dearborn,0043 WASHINGTON 1,County Surveyor,,1,REP,Dennis KRAUS JR,678,392,286
Dearborn,0043 WASHINGTON 1,County Commissioner,1,1,REP,Jim THATCHER,673,392,281
Dearborn,0043 WASHINGTON 1,County Commissioner,2,1,REP,Duane BISCHOFF,676,392,284
Dearborn,0043 WASHINGTON 1,County Council,,3,,Mark G. DOLE,518,306,212
Dearborn,0043 WASHINGTON 1,County Council,,3,,Tim DOLL,507,301,206
Dearborn,0043 WASHINGTON 1,County Council,,3,,Glenn D. WRIGHT,525,310,215
Dearborn,0043 WASHINGTON 1,County Council,,3,,Hunter COLLINS,170,98,72
Dearborn,0043 WASHINGTON 1,County Council,,3,,Dawn VICTOR,178,97,81
Dearborn,0043 WASHINGTON 1,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,622,364,258
Dearborn,0043 WASHINGTON 1,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,596,354,242
Dearborn,0043 WASHINGTON 1,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,491,295,196
Dearborn,0043 WASHINGTON 1,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,622,369,253
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Rush,,,,Yes,461,269,192
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Rush,,,,No,191,108,83
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Massa,,,,Yes,458,270,188
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Massa,,,,No,186,101,85
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Molter,,,,Yes,467,274,193
Dearborn,0043 WASHINGTON 1,IN Supreme Court-Molter,,,,No,179,97,82
Dearborn,0043 WASHINGTON 1,Court of Appeals Dist 1-Foley,,,,Yes,473,282,191
Dearborn,0043 WASHINGTON 1,Court of Appeals Dist 1-Foley,,,,No,172,93,79
Dearborn,0043 WASHINGTON 1,Court of Appeals Dist 4-Pyle III,,,,Yes,454,268,186
Dearborn,0043 WASHINGTON 1,Court of Appeals Dist 4-Pyle III,,,,No,182,104,78
Dearborn,0044 YORK 1,Registered Voters,,,,,880,,
Dearborn,0044 YORK 1,Ballots Cast,,,,,659,475,184
Dearborn,0044 YORK 1,Public Question-Const Amendment,,,,Yes,336,254,82
Dearborn,0044 YORK 1,Public Question-Const Amendment,,,,No,264,193,71
Dearborn,0044 YORK 1,Straight Party,,,REP,Republican,369,263,106
Dearborn,0044 YORK 1,Straight Party,,,DEM,Democratic,51,37,14
Dearborn,0044 YORK 1,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0044 YORK 1,Straight Party,,,WTP,We The People,0,0,0
Dearborn,0044 YORK 1,President,,1,REP,Donald J. TRUMP / JD VANCE,523,376,147
Dearborn,0044 YORK 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,119,85,34
Dearborn,0044 YORK 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,3,0
Dearborn,0044 YORK 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,2,1
Dearborn,0044 YORK 1,President,,1,,Write-In,1,1,0
Dearborn,0044 YORK 1,U.S. Senate,,1,REP,Jim BANKS,536,386,150
Dearborn,0044 YORK 1,U.S. Senate,,1,DEM,Valerie McCRAY,111,80,31
Dearborn,0044 YORK 1,U.S. Senate,,1,LBT,Andrew HORNING,5,5,0
Dearborn,0044 YORK 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0044 YORK 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,525,376,149
Dearborn,0044 YORK 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,118,88,30
Dearborn,0044 YORK 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,10,6,4
Dearborn,0044 YORK 1,Governor,,1,,Write-In,0,0,0
Dearborn,0044 YORK 1,Attorney General,,1,REP,Todd ROKITA,539,389,150
Dearborn,0044 YORK 1,Attorney General,,1,DEM,Destiny WELLS,113,82,31
Dearborn,0044 YORK 1,U.S. House,9,1,REP,Erin HOUCHIN,532,381,151
Dearborn,0044 YORK 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,107,78,29
Dearborn,0044 YORK 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,10,10,0
Dearborn,0044 YORK 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0044 YORK 1,State House,68,1,REP,Garret R. BASCOM,538,390,148
Dearborn,0044 YORK 1,State House,68,1,DEM,Lisa BARKER,112,81,31
Dearborn,0044 YORK 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,593,429,164
Dearborn,0044 YORK 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,600,437,163
Dearborn,0044 YORK 1,County Treasurer,,1,REP,Hayley M. HATFIELD,601,439,162
Dearborn,0044 YORK 1,County Coroner,,1,REP,Cameron McCREARY,601,439,162
Dearborn,0044 YORK 1,County Surveyor,,1,REP,Dennis KRAUS JR,613,447,166
Dearborn,0044 YORK 1,County Commissioner,1,1,REP,Jim THATCHER,596,433,163
Dearborn,0044 YORK 1,County Commissioner,2,1,REP,Duane BISCHOFF,604,434,170
Dearborn,0044 YORK 1,County Council,,3,,Mark G. DOLE,489,364,125
Dearborn,0044 YORK 1,County Council,,3,,Tim DOLL,507,370,137
Dearborn,0044 YORK 1,County Council,,3,,Glenn D. WRIGHT,516,385,131
Dearborn,0044 YORK 1,County Council,,3,,Hunter COLLINS,100,74,26
Dearborn,0044 YORK 1,County Council,,3,,Dawn VICTOR,92,68,24
Dearborn,0044 YORK 1,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,558,415,143
Dearborn,0044 YORK 1,IN Supreme Court-Rush,,,,Yes,450,340,110
Dearborn,0044 YORK 1,IN Supreme Court-Rush,,,,No,105,71,34
Dearborn,0044 YORK 1,IN Supreme Court-Massa,,,,Yes,443,338,105
Dearborn,0044 YORK 1,IN Supreme Court-Massa,,,,No,105,72,33
Dearborn,0044 YORK 1,IN Supreme Court-Molter,,,,Yes,450,343,107
Dearborn,0044 YORK 1,IN Supreme Court-Molter,,,,No,99,67,32
Dearborn,0044 YORK 1,Court of Appeals Dist 1-Foley,,,,Yes,440,333,107
Dearborn,0044 YORK 1,Court of Appeals Dist 1-Foley,,,,No,103,71,32
Dearborn,0044 YORK 1,Court of Appeals Dist 4-Pyle III,,,,Yes,430,324,106
Dearborn,0044 YORK 1,Court of Appeals Dist 4-Pyle III,,,,No,113,78,35
Dearborn,0045 HOGAN 1,Registered Voters,,,,,879,,
Dearborn,0045 HOGAN 1,Ballots Cast,,,,,596,321,275
Dearborn,0045 HOGAN 1,Public Question-Const Amendment,,,,Yes,306,177,129
Dearborn,0045 HOGAN 1,Public Question-Const Amendment,,,,No,241,123,118
Dearborn,0045 HOGAN 1,Straight Party,,,REP,Republican,318,173,145
Dearborn,0045 HOGAN 1,Straight Party,,,DEM,Democratic,57,16,41
Dearborn,0045 HOGAN 1,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0045 HOGAN 1,Straight Party,,,WTP,We The People,2,1,1
Dearborn,0045 HOGAN 1,President,,1,REP,Donald J. TRUMP / JD VANCE,467,271,196
Dearborn,0045 HOGAN 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,115,43,72
Dearborn,0045 HOGAN 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,1,1
Dearborn,0045 HOGAN 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,3,4
Dearborn,0045 HOGAN 1,President,,1,,Write-In,2,1,1
Dearborn,0045 HOGAN 1,U.S. Senate,,1,REP,Jim BANKS,460,261,199
Dearborn,0045 HOGAN 1,U.S. Senate,,1,DEM,Valerie McCRAY,116,46,70
Dearborn,0045 HOGAN 1,U.S. Senate,,1,LBT,Andrew HORNING,11,6,5
Dearborn,0045 HOGAN 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0045 HOGAN 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,461,259,202
Dearborn,0045 HOGAN 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,113,46,67
Dearborn,0045 HOGAN 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,14,10,4
Dearborn,0045 HOGAN 1,Governor,,1,,Write-In,0,0,0
Dearborn,0045 HOGAN 1,Attorney General,,1,REP,Todd ROKITA,465,261,204
Dearborn,0045 HOGAN 1,Attorney General,,1,DEM,Destiny WELLS,118,51,67
Dearborn,0045 HOGAN 1,U.S. House,9,1,REP,Erin HOUCHIN,471,264,207
Dearborn,0045 HOGAN 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,102,41,61
Dearborn,0045 HOGAN 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,13,9,4
Dearborn,0045 HOGAN 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0045 HOGAN 1,State House,68,1,REP,Garret R. BASCOM,483,273,210
Dearborn,0045 HOGAN 1,State House,68,1,DEM,Lisa BARKER,105,43,62
Dearborn,0045 HOGAN 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,531,293,238
Dearborn,0045 HOGAN 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,527,290,237
Dearborn,0045 HOGAN 1,County Treasurer,,1,REP,Hayley M. HATFIELD,524,289,235
Dearborn,0045 HOGAN 1,County Coroner,,1,REP,Cameron McCREARY,529,294,235
Dearborn,0045 HOGAN 1,County Surveyor,,1,REP,Dennis KRAUS JR,529,291,238
Dearborn,0045 HOGAN 1,County Commissioner,1,1,REP,Jim THATCHER,520,289,231
Dearborn,0045 HOGAN 1,County Commissioner,2,1,REP,Duane BISCHOFF,526,292,234
Dearborn,0045 HOGAN 1,County Council,,3,,Mark G. DOLE,420,240,180
Dearborn,0045 HOGAN 1,County Council,,3,,Tim DOLL,410,233,177
Dearborn,0045 HOGAN 1,County Council,,3,,Glenn D. WRIGHT,438,247,191
Dearborn,0045 HOGAN 1,County Council,,3,,Hunter COLLINS,109,47,62
Dearborn,0045 HOGAN 1,County Council,,3,,Dawn VICTOR,110,45,65
Dearborn,0045 HOGAN 1,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,483,269,214
Dearborn,0045 HOGAN 1,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,450,253,197
Dearborn,0045 HOGAN 1,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,388,221,167
Dearborn,0045 HOGAN 1,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,472,267,205
Dearborn,0045 HOGAN 1,IN Supreme Court-Rush,,,,Yes,372,199,173
Dearborn,0045 HOGAN 1,IN Supreme Court-Rush,,,,No,122,63,59
Dearborn,0045 HOGAN 1,IN Supreme Court-Massa,,,,Yes,368,206,162
Dearborn,0045 HOGAN 1,IN Supreme Court-Massa,,,,No,119,59,60
Dearborn,0045 HOGAN 1,IN Supreme Court-Molter,,,,Yes,372,203,169
Dearborn,0045 HOGAN 1,IN Supreme Court-Molter,,,,No,112,59,53
Dearborn,0045 HOGAN 1,Court of Appeals Dist 1-Foley,,,,Yes,372,205,167
Dearborn,0045 HOGAN 1,Court of Appeals Dist 1-Foley,,,,No,108,56,52
Dearborn,0045 HOGAN 1,Court of Appeals Dist 4-Pyle III,,,,Yes,364,206,158
