county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 1,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 1,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 2,,ROXANNE MEYER,REP,133,116,11,260
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 2,,Under Votes,,26,30,2,58
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 2,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 2,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,117,99,5,221
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,42,47,8,97
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,103,83,6,192
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,56,63,7,126
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,91,82,6,179
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,68,64,7,139
Ripley,JOHNSON 1 - VERSAILLES,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,92,84,6,182
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,40,29,2,71
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,27,33,5,65
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,82,89,5,176
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,43,20,3,66
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,34,37,5,76
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,91,86,7,184
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,35,20,1,56
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,33,40,5,78
Ripley,JOHNSON 1 - VERSAILLES,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,93,88,6,187
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,33,18,2,53
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,33,40,5,78
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,83,81,5,169
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,43,21,3,67
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,33,44,5,82
Ripley,JOHNSON 1 - VERSAILLES,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,Registered Voters,,,,,,,332
Ripley,JOHNSON 2,Ballots Cast,,,,,,,255
Ripley,JOHNSON 2,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,66,85,0,151
Ripley,JOHNSON 2,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,4,9,1,14
Ripley,JOHNSON 2,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,JOHNSON 2,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,2,2,0,4
Ripley,JOHNSON 2,STRAIGHT PARTY,,Under Votes,,39,40,7,86
Ripley,JOHNSON 2,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,PUBLIC QUESTION #1,,YES,,50,46,5,101
Ripley,JOHNSON 2,PUBLIC QUESTION #1,,NO,,47,67,1,115
Ripley,JOHNSON 2,PUBLIC QUESTION #1,,Under Votes,,14,23,2,39
Ripley,JOHNSON 2,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,President,,Donald J. Trump,REP,102,118,3,223
Ripley,JOHNSON 2,President,,Kamala D. Harris,DEM,7,16,5,28
Ripley,JOHNSON 2,President,,Chase Oliver,LIB,0,0,0,0
Ripley,JOHNSON 2,President,,Robert F. Kennedy Jr.,WTP,0,2,0,2
Ripley,JOHNSON 2,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,JOHNSON 2,President,,CAROL ASHER (W),,0,0,0,0
Ripley,JOHNSON 2,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,JOHNSON 2,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,JOHNSON 2,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,JOHNSON 2,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,JOHNSON 2,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,JOHNSON 2,President,,PAIJ BORING (W),,0,0,0,0
Ripley,JOHNSON 2,President,,PETER SONSKI (W),,0,0,0,0
Ripley,JOHNSON 2,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,JOHNSON 2,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,JOHNSON 2,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,JOHNSON 2,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,JOHNSON 2,President,,Under Votes,,2,0,0,2
Ripley,JOHNSON 2,President,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,President,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,U.S. Senate,,JIM BANKS,REP,95,114,2,211
Ripley,JOHNSON 2,U.S. Senate,,VALERIE McCRAY,DEM,8,16,5,29
Ripley,JOHNSON 2,U.S. Senate,,ANDREW HORNING,LIB,5,3,0,8
Ripley,JOHNSON 2,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,JOHNSON 2,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,JOHNSON 2,U.S. Senate,,Under Votes,,3,3,1,7
Ripley,JOHNSON 2,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,Governor,,MIKE BRAUN,REP,91,103,1,195
Ripley,JOHNSON 2,Governor,,JENNIFER G. McCORMICK,DEM,14,21,6,41
Ripley,JOHNSON 2,Governor,,DONALD RAINWATER,LIB,5,10,0,15
Ripley,JOHNSON 2,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,JOHNSON 2,Governor,,Under Votes,,1,2,1,4
Ripley,JOHNSON 2,Governor,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,Governor,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,Attorney General,,TODD ROKITA,REP,100,113,2,215
Ripley,JOHNSON 2,Attorney General,,DESTINY WELLS,DEM,8,21,4,33
Ripley,JOHNSON 2,Attorney General,,Under Votes,,3,2,2,7
Ripley,JOHNSON 2,Attorney General,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,U.S. House,9,ERIN HOUCHIN,REP,101,112,2,215
Ripley,JOHNSON 2,U.S. House,9,TIMOTHY (TIM) PECK,DEM,6,17,4,27
Ripley,JOHNSON 2,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,2,5,0,7
Ripley,JOHNSON 2,U.S. House,9,Under Votes,,2,2,2,6
Ripley,JOHNSON 2,U.S. House,9,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,State Senate,42,JEAN LEISING,REP,101,119,4,224
Ripley,JOHNSON 2,State Senate,42,Under Votes,,10,17,4,31
Ripley,JOHNSON 2,State Senate,42,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,State House,67,ALEX ZIMMERMAN,REP,100,118,4,222
Ripley,JOHNSON 2,State House,67,Under Votes,,11,18,4,33
Ripley,JOHNSON 2,State House,67,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,State House,67,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,102,122,4,228
Ripley,JOHNSON 2,CIRCUIT COURT CLERK,,Under Votes,,9,14,4,27
Ripley,JOHNSON 2,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY RECORDER,,MONICA L HANSEN,REP,103,123,3,229
Ripley,JOHNSON 2,COUNTY RECORDER,,Under Votes,,8,13,5,26
Ripley,JOHNSON 2,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY TREASURER,,LISA VESTAL,REP,99,120,4,223
Ripley,JOHNSON 2,COUNTY TREASURER,,Under Votes,,12,16,4,32
Ripley,JOHNSON 2,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY CORONER,,JASON BAILEY,REP,101,122,4,227
Ripley,JOHNSON 2,COUNTY CORONER,,Under Votes,,10,14,4,28
Ripley,JOHNSON 2,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,101,119,3,223
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,10,17,5,32
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,99,120,3,222
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,12,16,5,33
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,67,94,4,165
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,47,75,3,125
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,45,69,3,117
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,19,19,3,41
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,155,151,11,317
Ripley,JOHNSON 2,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,74,93,3,170
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,37,43,5,85
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,78,91,5,174
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,33,45,3,81
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,70,83,3,156
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,41,53,5,99
Ripley,JOHNSON 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,60,78,4,142
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,24,27,2,53
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,27,31,2,60
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,62,78,4,144
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,18,22,2,42
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,31,36,2,69
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,57,72,4,133
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,22,27,2,51
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,32,37,2,71
Ripley,JOHNSON 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,57,71,4,132
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,20,27,2,49
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,34,38,2,74
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,56,71,4,131
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,21,28,2,51
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,34,37,2,73
Ripley,JOHNSON 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Registered Voters,,,,,,,638
Ripley,JOHNSON 2 - VERSAILLES,Ballots Cast,,,,,,,323
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,78,83,7,168
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,14,13,4,31
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,2,0,0,2
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,Under Votes,,46,65,11,122
Ripley,JOHNSON 2 - VERSAILLES,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,PUBLIC QUESTION #1,,YES,,62,66,8,136
Ripley,JOHNSON 2 - VERSAILLES,PUBLIC QUESTION #1,,NO,,56,72,5,133
Ripley,JOHNSON 2 - VERSAILLES,PUBLIC QUESTION #1,,Under Votes,,22,23,9,54
Ripley,JOHNSON 2 - VERSAILLES,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,Donald J. Trump,REP,111,133,10,254
Ripley,JOHNSON 2 - VERSAILLES,President,,Kamala D. Harris,DEM,25,27,12,64
Ripley,JOHNSON 2 - VERSAILLES,President,,Chase Oliver,LIB,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,Robert F. Kennedy Jr.,WTP,2,1,0,3
Ripley,JOHNSON 2 - VERSAILLES,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,CAROL ASHER (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,2,0,0,2
Ripley,JOHNSON 2 - VERSAILLES,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,PAIJ BORING (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,PETER SONSKI (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,Under Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,President,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,JIM BANKS,REP,107,123,10,240
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,VALERIE McCRAY,DEM,29,28,12,69
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,ANDREW HORNING,LIB,2,5,0,7
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,Under Votes,,2,5,0,7
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Governor,,MIKE BRAUN,REP,92,113,10,215
Ripley,JOHNSON 2 - VERSAILLES,Governor,,JENNIFER G. McCORMICK,DEM,35,33,12,80
Ripley,JOHNSON 2 - VERSAILLES,Governor,,DONALD RAINWATER,LIB,11,13,0,24
Ripley,JOHNSON 2 - VERSAILLES,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Governor,,Under Votes,,2,2,0,4
Ripley,JOHNSON 2 - VERSAILLES,Governor,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Governor,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Attorney General,,TODD ROKITA,REP,107,133,10,250
Ripley,JOHNSON 2 - VERSAILLES,Attorney General,,DESTINY WELLS,DEM,30,25,12,67
Ripley,JOHNSON 2 - VERSAILLES,Attorney General,,Under Votes,,3,3,0,6
Ripley,JOHNSON 2 - VERSAILLES,Attorney General,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,ERIN HOUCHIN,REP,109,130,10,249
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,TIMOTHY (TIM) PECK,DEM,24,25,12,61
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,4,4,0,8
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,Under Votes,,3,2,0,5
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,State Senate,42,JEAN LEISING,REP,128,146,12,286
Ripley,JOHNSON 2 - VERSAILLES,State Senate,42,Under Votes,,12,15,10,37
Ripley,JOHNSON 2 - VERSAILLES,State Senate,42,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,State House,67,ALEX ZIMMERMAN,REP,125,144,12,281
Ripley,JOHNSON 2 - VERSAILLES,State House,67,Under Votes,,15,17,10,42
Ripley,JOHNSON 2 - VERSAILLES,State House,67,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,State House,67,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,130,144,12,286
Ripley,JOHNSON 2 - VERSAILLES,CIRCUIT COURT CLERK,,Under Votes,,10,17,10,37
Ripley,JOHNSON 2 - VERSAILLES,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY RECORDER,,MONICA L HANSEN,REP,130,144,13,287
Ripley,JOHNSON 2 - VERSAILLES,COUNTY RECORDER,,Under Votes,,10,17,9,36
Ripley,JOHNSON 2 - VERSAILLES,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY TREASURER,,LISA VESTAL,REP,130,143,12,285
Ripley,JOHNSON 2 - VERSAILLES,COUNTY TREASURER,,Under Votes,,10,18,10,38
Ripley,JOHNSON 2 - VERSAILLES,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY CORONER,,JASON BAILEY,REP,127,144,12,283
Ripley,JOHNSON 2 - VERSAILLES,COUNTY CORONER,,Under Votes,,13,17,10,40
Ripley,JOHNSON 2 - VERSAILLES,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,128,142,12,282
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,12,19,10,41
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,129,142,12,283
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,11,19,10,40
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 2 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,89,110,7,206
Ripley,JOHNSON 2 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,60,85,7,152
Ripley,JOHNSON 2 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,48,73,7,128
