county,office,district,candidate,party,votes
Warren,President,Statewide,"Michael A Simoneux, Jr.",None,0
Warren,President,Statewide,Randall A Terry,None,0
Warren,President,Statewide,"John A Dummett, Jr.",None,0
Warren,President,Statewide,Stewart Alexander,None,0
Warren,United States Senator,Statewide,Joseph Donnelly,Democratic,1615
Warren,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,252
Warren,United States Senator,Statewide,Richard E Mourdock,None,1887
Warren,United States Senator,Statewide,Amy J Willis,None,0
Warren,United States Senator,Statewide,James L Johnson Junior,None,0
Warren,Governor,Statewide,John R Gregg,Democratic,1579
Warren,Governor,Statewide,Rupert Boneham,None,188
Warren,Governor,Statewide,Michael R Pence,None,2013
Warren,Governor,Statewide,Donnie Harold Harris,None,0
Warren,Attorney General,Statewide,Kay Fleming,Democratic,1302
Warren,Attorney General,Statewide,Greg Zoeller,None,2384
Warren,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,1916
Warren,Superintendent of Public Instruction,Statewide,Tony Bennett,None,1805
Warren,United States Representative,4,Tara E Nelson,Democratic,1309
Warren,United States Representative,4,Benjamin J Gehlhausen,None,127
Warren,United States Representative,4,Theodore E Rokita,None,2259
Warren,State Representative,13,Mark Straw,Democratic,1952
Warren,State Representative,13,Sharon Negele,None,1571
Warren,State Representative,42,Mark C Spelbring,None,62
Warren,State Representative,42,Alan P Morrison,None,186
Warrick,President,Statewide,Barack Obama,Democratic,8793
Warrick,President,Statewide,Gary Johnson,None,486
Warrick,President,Statewide,Mitt Romney,None,15351
Warrick,President,Statewide,"Virgil H Goode, Jr.",None,0
Warrick,President,Statewide,Dennis Knill,None,0
Warrick,President,Statewide,Stephen Durham,None,0
Warrick,President,Statewide,Christina Lopez,None,0
Warrick,President,Statewide,Jill Stein,None,0
Warrick,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Warrick,President,Statewide,Paul Chehade,None,0
Warrick,President,Statewide,Richard Duncan,None,0
Warrick,President,Statewide,Tom Hoefling,None,0
Warrick,President,Statewide,Terry Dale Jones,None,0
Warrick,President,Statewide,Nelson Keyton,None,0
Warrick,President,Statewide,Jill Reed,None,0
Warrick,President,Statewide,"Michael A Simoneux, Jr.",None,0
Warrick,President,Statewide,Randall A Terry,None,0
Warrick,President,Statewide,"John A Dummett, Jr.",None,0
Warrick,President,Statewide,Stewart Alexander,None,0
Warrick,United States Senator,Statewide,Joseph Donnelly,Democratic,10569
Warrick,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1198
Warrick,United States Senator,Statewide,Richard E Mourdock,None,12524
Warrick,United States Senator,Statewide,Amy J Willis,None,0
Warrick,United States Senator,Statewide,James L Johnson Junior,None,0
Warrick,Governor,Statewide,John R Gregg,Democratic,10031
Warrick,Governor,Statewide,Rupert Boneham,None,589
Warrick,Governor,Statewide,Michael R Pence,None,13655
Warrick,Governor,Statewide,Donnie Harold Harris,None,0
Warrick,Attorney General,Statewide,Kay Fleming,Democratic,8440
Warrick,Attorney General,Statewide,Greg Zoeller,None,14832
Warrick,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,11535
Warrick,Superintendent of Public Instruction,Statewide,Tony Bennett,None,12323
Warrick,United States Representative,8,Dave Crooks,Democratic,8879
Warrick,United States Representative,8,Bart Gadau,None,806
Warrick,United States Representative,8,Larry D Bucshon,None,14465
Warrick,State Senator,50,Terry A White,Democratic,5415
Warrick,State Senator,50,Vaneta Becker,None,11251
Warrick,State Representative,75,Kevin R Derr,Democratic,7738
Warrick,State Representative,75,Ron Bacon,None,11131
Warrick,State Representative,78,Suzanne Crouch,None,4073
Warrick,Judge of the Superior Court,"Warrick County, No. 1",Keith A Meier,Republican,18670
Warrick,Judge of the Superior Court,"Warrick County, No. 2",Robert Reed Aylsworth,None,15899
Washington,President,Statewide,Barack Obama,Democratic,3909
Washington,President,Statewide,Gary Johnson,None,284
Washington,President,Statewide,Mitt Romney,None,6533
Washington,President,Statewide,"Virgil H Goode, Jr.",None,2
Washington,President,Statewide,Dennis Knill,None,0
Washington,President,Statewide,Stephen Durham,None,0
Washington,President,Statewide,Christina Lopez,None,0
Washington,President,Statewide,Jill Stein,None,6
Washington,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Washington,President,Statewide,Paul Chehade,None,0
Washington,President,Statewide,Richard Duncan,None,0
Washington,President,Statewide,Tom Hoefling,None,2
Washington,President,Statewide,Terry Dale Jones,None,0
Washington,President,Statewide,Nelson Keyton,None,0
Washington,President,Statewide,Jill Reed,None,0
Washington,President,Statewide,"Michael A Simoneux, Jr.",None,0
Washington,President,Statewide,Randall A Terry,None,1
Washington,President,Statewide,"John A Dummett, Jr.",None,0
Washington,President,Statewide,Stewart Alexander,None,0
Washington,United States Senator,Statewide,Joseph Donnelly,Democratic,4571
Washington,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,563
Washington,United States Senator,Statewide,Richard E Mourdock,None,5512
Washington,United States Senator,Statewide,Amy J Willis,None,0
Washington,United States Senator,Statewide,James L Johnson Junior,None,0
Washington,Governor,Statewide,John R Gregg,Democratic,4108
Washington,Governor,Statewide,Rupert Boneham,None,383
Washington,Governor,Statewide,Michael R Pence,None,6130
Washington,Governor,Statewide,Donnie Harold Harris,None,0
Washington,Attorney General,Statewide,Kay Fleming,Democratic,3991
Washington,Attorney General,Statewide,Greg Zoeller,None,6324
Washington,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5340
Washington,Superintendent of Public Instruction,Statewide,Tony Bennett,None,5018
Washington,United States Representative,9,Shelli Yoder,Democratic,4998
Washington,United States Representative,9,Todd Young,None,5654
Washington,State Representative,73,Sandra Blanton,Democratic,4053
Washington,State Representative,73,Steve Davisson,None,6565
Wayne,President,Statewide,Barack Obama,Democratic,10591
Wayne,President,Statewide,Gary Johnson,None,546
Wayne,President,Statewide,Mitt Romney,None,14321
Wayne,President,Statewide,"Virgil H Goode, Jr.",None,3
Wayne,President,Statewide,Dennis Knill,None,0
Wayne,President,Statewide,Stephen Durham,None,0
Wayne,President,Statewide,Christina Lopez,None,0
Wayne,President,Statewide,Jill Stein,None,16
Wayne,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Wayne,President,Statewide,Paul Chehade,None,0
Wayne,President,Statewide,Richard Duncan,None,0
Wayne,President,Statewide,Tom Hoefling,None,0
Wayne,President,Statewide,Terry Dale Jones,None,0
Wayne,President,Statewide,Nelson Keyton,None,0
Wayne,President,Statewide,Jill Reed,None,0
Wayne,President,Statewide,"Michael A Simoneux, Jr.",None,0
Wayne,President,Statewide,Randall A Terry,None,0
Wayne,President,Statewide,"John A Dummett, Jr.",None,0
Wayne,President,Statewide,Stewart Alexander,None,0
Wayne,United States Senator,Statewide,Joseph Donnelly,Democratic,11752
Wayne,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1999
Wayne,United States Senator,Statewide,Richard E Mourdock,None,11529
Wayne,United States Senator,Statewide,Amy J Willis,None,0
Wayne,United States Senator,Statewide,James L Johnson Junior,None,0
Wayne,Governor,Statewide,John R Gregg,Democratic,10267
Wayne,Governor,Statewide,Rupert Boneham,None,1263
Wayne,Governor,Statewide,Michael R Pence,None,13895
Wayne,Governor,Statewide,Donnie Harold Harris,None,0
Wayne,Attorney General,Statewide,Kay Fleming,Democratic,10046
Wayne,Attorney General,Statewide,Greg Zoeller,None,14696
Wayne,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,11927
Wayne,Superintendent of Public Instruction,Statewide,Tony Bennett,None,12947
Wayne,United States Representative,6,Bradley T Bookout,Democratic,8928
Wayne,United States Representative,6,Rex Bell,None,3745
Wayne,United States Representative,6,Allen Lucas Messer,None,12547
Wayne,State Representative,54,Jeremiah Morrell,Libertarian,450
Wayne,State Representative,54,Thomas E Tom Saunders,None,1203
Wayne,State Representative,56,Phillip Pflum,None,10470
Wayne,State Representative,56,Mark J Brim,None,1414
Wayne,State Representative,56,Richard L Hamm,None,11568
Wayne,State Representative,56,William Eric Atkinson,None,11
Wayne,Judge of the Circuit Court,Wayne (17Th Circuit),David A Kolger,Republican,18388
Wayne,Judge of the Superior Court,"Wayne County, No. 1","Charles K Todd, Jr.",Republican,18152
Wells,President,Statewide,Barack Obama,Democratic,3436
Wells,President,Statewide,Gary Johnson,None,233
Wells,President,Statewide,Mitt Romney,None,9256
Wells,President,Statewide,"Virgil H Goode, Jr.",None,8
Wells,President,Statewide,Dennis Knill,None,0
Wells,President,Statewide,Stephen Durham,None,0
Wells,President,Statewide,Christina Lopez,None,0
Wells,President,Statewide,Jill Stein,None,2
Wells,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Wells,President,Statewide,Paul Chehade,None,0
Wells,President,Statewide,Richard Duncan,None,0
Wells,President,Statewide,Tom Hoefling,None,0
Wells,President,Statewide,Terry Dale Jones,None,0
Wells,President,Statewide,Nelson Keyton,None,0
Wells,President,Statewide,Jill Reed,None,0
Wells,President,Statewide,"Michael A Simoneux, Jr.",None,0
Wells,President,Statewide,Randall A Terry,None,0
Wells,President,Statewide,"John A Dummett, Jr.",None,0
Wells,President,Statewide,Stewart Alexander,None,0
Wells,United States Senator,Statewide,Joseph Donnelly,Democratic,3668
Wells,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,663
Wells,United States Senator,Statewide,Richard E Mourdock,None,7456
Wells,United States Senator,Statewide,Amy J Willis,None,0
Wells,United States Senator,Statewide,James L Johnson Junior,None,0
Wells,Governor,Statewide,John R Gregg,Democratic,3999
Wells,Governor,Statewide,Rupert Boneham,None,355
Wells,Governor,Statewide,Michael R Pence,None,8518
Wells,Governor,Statewide,Donnie Harold Harris,None,0
Wells,Attorney General,Statewide,Kay Fleming,Democratic,3135
Wells,Attorney General,Statewide,Greg Zoeller,None,9036
Wells,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5531
Wells,Superintendent of Public Instruction,Statewide,Tony Bennett,None,7021
Wells,United States Representative,3,Kevin Boyd,Democratic,3099
Wells,United States Representative,3,Marlin A Stutzman,None,9448
Wells,State Representative,31,Katie Marie Morgan,Democratic,269
Wells,State Representative,31,Kevin A Mahan,None,555
Wells,State Representative,50,R Wallin,None,797
Wells,State Representative,50,Daniel J Leonard,None,2031
Wells,State Representative,79,Michael D Snyder,None,2511
Wells,State Representative,79,Matthew S Lehman,None,6367
Wells,Judge of the Circuit Court,Wells (28Th Circuit),Kenton W Kiracofe,Republican,10450
White,President,Statewide,Barack Obama,Democratic,3637
White,President,Statewide,Gary Johnson,None,296
White,President,Statewide,Mitt Romney,None,5970
White,President,Statewide,"Virgil H Goode, Jr.",None,0
White,President,Statewide,Dennis Knill,None,0
White,President,Statewide,Stephen Durham,None,0
White,President,Statewide,Christina Lopez,None,0
White,President,Statewide,Jill Stein,None,0
White,President,Statewide,Missionary-Tracey Elaine Blair,None,0
White,President,Statewide,Paul Chehade,None,0
White,President,Statewide,Richard Duncan,None,0
White,President,Statewide,Tom Hoefling,None,0
White,President,Statewide,Terry Dale Jones,None,0
White,President,Statewide,Nelson Keyton,None,0
White,President,Statewide,Jill Reed,None,0
White,President,Statewide,"Michael A Simoneux, Jr.",None,0
White,President,Statewide,Randall A Terry,None,0
White,President,Statewide,"John A Dummett, Jr.",None,0
White,President,Statewide,Stewart Alexander,None,0
White,United States Senator,Statewide,Joseph Donnelly,Democratic,4291
White,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,968
White,United States Senator,Statewide,Richard E Mourdock,None,4526
White,United States Senator,Statewide,Amy J Willis,None,0
White,United States Senator,Statewide,James L Johnson Junior,None,0
White,Governor,Statewide,John R Gregg,Democratic,4281
White,Governor,Statewide,Rupert Boneham,None,570
White,Governor,Statewide,Michael R Pence,None,5032
White,Governor,Statewide,Donnie Harold Harris,None,0
White,Attorney General,Statewide,Kay Fleming,Democratic,3439
White,Attorney General,Statewide,Greg Zoeller,None,6196
White,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5042
White,Superintendent of Public Instruction,Statewide,Tony Bennett,None,4700
White,United States Representative,4,Tara E Nelson,Democratic,3152
White,United States Representative,4,Benjamin J Gehlhausen,None,402
White,United States Representative,4,Theodore E Rokita,None,6224
White,State Senator,7,Bradley Thompson,Democratic,3382
White,State Senator,7,Brandt Hershman,None,6365
White,State Representative,13,Mark Straw,Democratic,293
White,State Representative,13,Sharon Negele,None,638
White,State Representative,25,Shane Michael Evans,None,3607
White,State Representative,25,Donald J Lehe,None,5191
White,Judge of the Circuit Court,White (39Th Circuit),Robert W Thacker,Republican,7882
Whitley,President,Statewide,Barack Obama,Democratic,4420
Whitley,President,Statewide,Gary Johnson,None,328
Whitley,President,Statewide,Mitt Romney,None,10258
Whitley,President,Statewide,"Virgil H Goode, Jr.",None,1
Whitley,President,Statewide,Dennis Knill,None,0
Whitley,President,Statewide,Stephen Durham,None,0
Whitley,President,Statewide,Christina Lopez,None,0
Whitley,President,Statewide,Jill Stein,None,3
Whitley,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Whitley,President,Statewide,Paul Chehade,None,0
Whitley,President,Statewide,Richard Duncan,None,0
Whitley,President,Statewide,Tom Hoefling,None,0
Whitley,President,Statewide,Terry Dale Jones,None,0
Whitley,President,Statewide,Nelson Keyton,None,0
Whitley,President,Statewide,Jill Reed,None,0
Whitley,President,Statewide,"Michael A Simoneux, Jr.",None,0
Whitley,President,Statewide,Randall A Terry,None,0
Whitley,President,Statewide,"John A Dummett, Jr.",None,0
Whitley,President,Statewide,Stewart Alexander,None,1
Whitley,United States Senator,Statewide,Joseph Donnelly,Democratic,5157
Whitley,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,955
Whitley,United States Senator,Statewide,Richard E Mourdock,None,8584
Whitley,United States Senator,Statewide,Amy J Willis,None,0
Whitley,United States Senator,Statewide,James L Johnson Junior,None,0
Whitley,Governor,Statewide,John R Gregg,Democratic,5209
Whitley,Governor,Statewide,Rupert Boneham,None,493
Whitley,Governor,Statewide,Michael R Pence,None,9085
Whitley,Governor,Statewide,Donnie Harold Harris,None,0
Whitley,Attorney General,Statewide,Kay Fleming,Democratic,4113
Whitley,Attorney General,Statewide,Greg Zoeller,None,10358
Whitley,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,6270
Whitley,Superintendent of Public Instruction,Statewide,Tony Bennett,None,8225
Whitley,United States Representative,3,Kevin Boyd,Democratic,4095
Whitley,United States Representative,3,Marlin A Stutzman,None,10609
Whitley,State Senator,16,Charles Thomas Keen Iii,Democratic,334
Whitley,State Senator,16,David C Long,None,869
Whitley,State Representative,82,Michael T Wilber,Democratic,688
Whitley,State Representative,82,David L Ober,None,1491
Whitley,State Representative,83,John A Good,None,3197
Whitley,State Representative,83,Kathleen Heuer,None,9161
